caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
19610612,-0.007128,-0.007226,-0.005812,-0.005991,292289099,500,294416611,498,,
19610613,-0.005482,-0.005706,-0.005445,-0.005774,290875777,500,292289099,498,,
19610614,0.002497,0.00244,0.000808,0.000299,291555667,500,290846113,498,,
19610615,-0.0042,-0.004229,-0.004803,-0.004846,290353093,500,291555667,498,,
19610616,-0.007708,-0.007708,-0.009026,-0.009026,288115010,500,290353093,499,,
19610619,-0.009084,-0.009161,-0.009592,-0.009724,285425691,500,288064683,498,,
19610620,0.008859,0.008788,0.007425,0.007319,287984269,500,285425691,498,,
19610621,-0.000083,-0.000083,0.001292,0.001292,288013737,502,288037647,501,,
19610622,-0.003715,-0.003715,-0.004005,-0.004005,286843138,500,287912762,499,,
19610623,0.004049,0.004049,0.002615,0.002615,288004643,500,286843138,499,,
19610626,-0.011053,-0.011055,-0.007774,-0.007801,284820710,500,288004643,499,,
19610627,0.000422,0.000366,-0.002992,-0.003106,284925044,500,284820710,499,,
19610628,0.001833,0.001826,0.00138,0.001348,285445207,500,284925044,499,,
19610629,-0.001255,-0.001316,0.000212,0.000147,284895317,500,285270650,498,,
19610630,0.002128,0.002128,0.00321,0.00321,285135807,500,284357053,494,,
19610703,0.008963,0.008893,0.006471,0.006386,288207914,500,285135807,495,,
19610705,0.006228,0.006163,0.007062,0.006891,289673363,500,287899015,498,,
19610706,0.002663,0.002663,0.004149,0.004149,290769486,500,289673363,498,,
19610707,-0.000661,-0.000677,-0.001239,-0.001263,290572699,500,290769486,499,,
19610710,-0.000746,-0.000764,-0.000104,-0.000113,290350621,500,290572699,499,,
19610711,-0.000533,-0.000568,-0.001204,-0.001317,290185592,500,290350621,499,,
19610712,-0.005676,-0.005716,-0.0069,-0.00696,288428687,500,290086875,498,,
19610713,-0.006775,-0.006775,-0.006315,-0.006315,286571277,500,288428687,498,,
19610714,0.00649,0.006481,0.004246,0.004228,288428586,500,286571277,499,,
19610717,-0.007892,-0.007986,-0.006805,-0.006917,286124339,500,288428586,499,,
19610718,-0.005594,-0.005704,-0.006842,-0.006926,284492200,500,286124339,499,,
19610719,0.004664,0.004664,0.001319,0.001319,285819122,500,284492200,499,,
19610720,0.000316,0.000282,0.000165,0.00014,285899847,500,285819122,499,,
19610721,0.002483,0.002482,0.002398,0.002377,286609528,500,285899847,499,,
19610724,-0.000041,-0.000041,-0.001067,-0.001067,286597674,500,286609528,499,,
19610725,0.006048,0.005971,0.005531,0.005429,288308900,500,286597674,499,,
19610726,0.00919,0.009164,0.008476,0.008436,290495196,500,287857310,497,,
19610727,0.011666,0.011604,0.007725,0.007587,294339172,500,290495196,497,,
19610728,0.00156,0.001545,0.000574,0.000557,294793812,500,294339172,499,,
19610731,0.001138,0.001138,0.000604,0.000604,295089111,500,294753597,497,,
19610801,0.009346,0.008839,0.006394,0.006165,297710282,500,295089111,497,,
19610802,-0.006545,-0.006804,-0.002059,-0.002168,295694955,501,297720790,498,,
19610803,0.005377,0.005372,0.004994,0.004937,297359441,500,295694955,498,,
19610804,0.006214,0.006178,0.005409,0.005324,299196668,500,297359441,499,,
19610807,0.000853,0.000501,0.000719,0.00045,299181754,500,299031876,497,,
19610808,0.002321,0.002113,0.003148,0.002875,299979347,500,299181754,497,,
19610809,-0.000205,-0.001113,0.000491,0.000347,299685606,501,300019485,499,,
19610810,0.003451,0.003205,0.002538,0.00205,300066416,500,299088950,497,,
19610811,0.001766,0.001737,0.002093,0.002044,300587629,500,300066416,498,,
19610814,-0.005546,-0.005589,-0.004443,-0.004529,299217639,500,300346641,497,,
19610815,-0.002359,-0.002518,-0.000497,-0.000899,298258529,500,299011423,497,,
19610816,0.003207,0.00294,0.003362,0.003206,299397207,501,298318921,498,,
19610817,0.005304,0.005219,0.005109,0.005011,300415042,500,298855195,497,,
19610818,0.002733,0.002719,0.003051,0.003038,301722261,500,300113702,496,,
19610821,0.001992,0.001943,-0.00021,-0.0003,302607461,500,301722261,498,,
19610822,0.000307,0.000047,0.001446,0.001073,302621647,500,302607461,499,,
19610823,-0.006278,-0.006602,-0.004386,-0.004485,300623748,500,302621647,499,,
19610824,-0.005486,-0.00554,-0.004567,-0.004624,298958301,500,300623748,499,,
19610825,0.001072,0.001037,0.001396,0.001382,299268277,500,298958301,499,,
19610828,0.00042,0.000332,0.000388,0.000174,299362384,500,299268277,499,,
19610829,-0.001219,-0.002295,-0.001817,-0.002475,298675282,500,299362384,499,,
19610830,0.004072,0.003945,0.0036,0.003349,298079008,500,296907684,497,,
19610831,0.00384,0.003821,0.001665,0.001589,301012696,500,298079008,497,,
19610901,0.001963,0.001956,0.002802,0.002748,301601453,500,301012696,499,,
19610905,-0.003227,-0.003533,-0.002804,-0.003337,300535995,500,301601453,499,,
19610906,0.007518,0.007427,0.002812,0.002631,302755613,501,300523583,499,,
19610907,-0.001671,-0.0017,-0.003203,-0.003242,302291405,500,302664668,498,,
19610908,-0.006723,-0.006749,-0.006733,-0.006793,300239527,500,302279574,498,,
19610911,-0.008568,-0.008611,-0.006113,-0.00616,297666059,500,300239527,498,,
19610912,0.010355,0.010153,0.007194,0.006688,300688303,500,297666059,499,,
19610913,0.000687,0.000653,0.001009,0.000887,300884662,500,300688303,499,,
19610914,-0.007555,-0.007578,-0.005374,-0.005431,298050070,500,300326055,497,,
19610915,0.001174,0.001164,0.000406,0.000398,296577601,500,295687723,496,,
19610918,-0.006176,-0.006187,-0.007801,-0.007846,295633619,500,295180785,496,,
19610919,-0.007639,-0.007904,-0.006861,-0.007095,294691129,500,295633619,497,,
19610920,0.005144,0.005144,0.003793,0.003793,296037283,501,294718255,500,,
19610921,0.000204,0.000204,0.000888,0.000888,296090242,500,296029983,499,,
19610922,-0.004137,-0.004137,-0.002756,-0.002756,294568788,500,295794290,498,,
19610925,-0.01407,-0.014096,-0.014945,-0.014963,290711131,500,294568788,498,,
19610926,-0.000013,-0.000118,-0.001355,-0.001498,290676896,500,290711131,499,,
19610927,0.010789,0.010782,0.007488,0.007448,293802414,500,290668542,498,,
19610928,0.00149,0.001481,0.00237,0.002339,294245882,500,293802414,498,,
19610929,0.002166,0.002151,0.003864,0.003842,294878862,500,294245882,499,,
19611002,0.000415,0.000364,-0.00068,-0.000729,294986148,500,294878862,499,,
19611003,-0.000489,-0.000557,-0.00075,-0.000835,294821858,500,294986148,499,,
19611004,0.007073,0.007068,0.009044,0.009029,296905622,500,294821858,499,,
19611005,0.008703,0.00865,0.008061,0.007937,299426956,500,296859161,498,,
19611006,0.002901,0.002901,0.002642,0.002642,299373222,500,298460165,496,,
19611009,-0.000157,-0.000301,0.000156,0.000039,298746620,500,297867079,494,,
19611010,0.002585,0.002546,0.002595,0.002535,300858722,500,298568986,495,,
19611011,-0.000193,-0.000201,0.002297,0.002252,300975194,500,300858722,498,,
19611012,-0.00034,-0.00034,0.00023,0.00023,300872947,500,300975194,499,,
19611013,-0.001507,-0.001515,-0.000513,-0.000531,297084180,500,297534982,497,,
19611016,-0.002631,-0.002811,-0.003182,-0.003224,299450838,500,297084180,497,,
19611017,0.000856,0.000657,0.000666,0.000478,299662464,500,299450838,499,,
19611018,0.004664,0.004664,0.002841,0.002833,301059946,500,299662464,499,,
19611019,0.00322,0.003212,0.000311,0.000299,302026811,500,301059946,499,,
19611020,0.000561,0.000561,0.000111,0.000111,302196318,500,302026811,499,,
19611023,-0.006216,-0.006216,-0.00578,-0.00578,300317985,500,302196318,499,,
19611024,-0.001071,-0.001147,-0.002917,-0.003034,299973629,500,300317985,499,,
19611025,0.005242,0.00524,0.002823,0.002815,301669932,501,300097362,500,,
19611026,0.001977,0.001954,0.002256,0.002219,301617698,500,301029491,497,,
19611027,-0.001704,-0.001867,0.00003,-0.000145,301648960,500,301617698,497,,
19611030,0.001296,0.001296,0.000655,0.000655,300636269,500,300247174,496,,
19611031,0.003116,0.002781,0.002593,0.002408,302878718,500,300636269,496,,
19611101,0.00209,0.001673,0.002432,0.002236,303385408,500,302878718,499,,
19611102,0.005539,0.005528,0.00366,0.00362,304945372,500,303268994,498,,
19611103,0.005322,0.005217,0.006245,0.006103,306635988,500,304927346,497,,
19611106,0.008365,0.00779,0.006441,0.005969,309042103,500,306635988,498,,
19611108,0.012536,0.012033,0.009129,0.009003,312129962,500,308418786,498,,
19611109,-0.000255,-0.001213,0.002824,0.002635,311751342,500,312129962,498,,
19611110,0.004334,0.004145,0.004253,0.003927,313043723,500,311751342,498,,
19611113,0.002988,0.002954,0.003852,0.003741,313968353,500,313043723,498,,
19611114,0.005786,0.005626,0.003636,0.003242,316374952,500,313968353,498,,
19611115,-0.000002,-0.000089,-0.001031,-0.001203,315806167,500,315835184,498,,
19611116,-0.000525,-0.000611,-0.001065,-0.001169,316158276,500,315806167,498,,
19611117,0.000037,-0.000037,0.000845,0.000785,316146705,500,316158276,499,,
19611120,0.00179,0.001549,0.00226,0.001862,315545425,500,315058977,498,,
19611121,0.000952,0.000891,0.000831,0.000726,316920122,500,315545425,498,,
19611122,-0.000788,-0.001324,-0.000464,-0.000584,316493330,500,316912842,498,,
19611124,0.001659,0.001659,0.002548,0.002548,316390223,500,315859016,497,,
19611127,-0.000078,-0.000172,0.000522,0.000297,316618713,500,315955949,497,,
19611128,0.000119,-0.001372,-0.001705,-0.002676,316614619,500,316618713,498,,
19611129,-0.000452,-0.000539,-0.000618,-0.000773,316444056,500,316614619,499,,
19611130,-0.005226,-0.005237,-0.003572,-0.003641,314786791,500,316444056,499,,
19611201,0.0062,0.006187,0.006266,0.006188,316734320,500,314786791,499,,
19611204,0.002903,0.002898,0.001353,0.001319,317652308,500,316734320,499,,
19611205,-0.000659,-0.000954,-0.00279,-0.003363,317349389,500,317652308,499,,
19611206,0.001035,0.000865,0.000556,0.000235,317656279,502,317381589,500,,
19611207,-0.003912,-0.003973,-0.003403,-0.003566,311772670,500,313016349,496,,
19611208,0.005091,0.005089,0.003865,0.003825,317788421,500,311772670,496,,
19611211,0.004577,0.004555,0.003119,0.003102,319235790,500,317788421,498,,
19611212,0.003719,0.003538,0.000454,-0.000021,320418608,500,319235790,498,,
19611213,-0.001361,-0.001419,-0.002156,-0.002319,319944699,500,320399316,498,,
19611214,-0.007196,-0.00722,-0.005301,-0.005372,316621658,500,318905170,497,,
19611215,0.000303,0.000277,-0.000096,-0.000117,316071350,500,315983891,496,,
19611218,-0.003654,-0.003688,-0.002426,-0.002492,316560226,500,316071350,496,,
19611219,-0.006522,-0.00668,-0.005204,-0.005335,314445668,500,316560226,499,,
19611220,-0.002271,-0.002272,-0.000893,-0.000898,313731312,500,314445668,499,,
19611221,-0.003219,-0.003219,-0.001498,-0.001498,312721261,500,313731312,499,,
19611222,0.001033,0.000989,0.000675,0.000637,313030669,500,312721261,499,,
19611226,0.001115,0.001083,0.000081,0.000022,313369547,500,313030669,499,,
19611227,0.008948,0.008902,0.00533,0.005277,316159268,500,313369547,499,,
19611228,0.000836,0.00081,0.000696,0.00063,316415328,500,316159268,499,,
19611229,-0.001875,-0.001897,0.000696,0.000685,317326998,500,316415328,499,,
19620102,-0.008923,-0.008998,-0.001205,-0.001312,314418296,500,317269000,498,,
19620103,0.002765,0.002765,0.0064,0.0064,315345654,500,314418296,498,,
19620104,-0.007321,-0.007335,-0.005908,-0.005922,313032553,500,315345654,499,,
19620105,-0.013427,-0.013453,-0.009089,-0.009161,308562020,500,312769566,498,,
19620108,-0.007466,-0.007466,-0.005044,-0.005044,306447971,500,308498075,497,,
19620109,0.000015,0.00001,-0.000623,-0.000657,306513070,500,306447971,498,,
19620110,-0.002541,-0.002621,-0.003287,-0.003434,305092093,501,305893944,498,,
19620111,0.006046,0.005997,0.005692,0.005668,307486850,500,305008614,497,,
19620112,0.003271,0.00324,0.005589,0.00554,308483251,500,307486850,499,,
19620115,-0.002335,-0.002335,-0.001951,-0.001951,307762800,500,308483251,499,,
19620116,-0.005621,-0.005823,-0.003921,-0.004109,305374254,500,307162935,498,,
19620117,-0.010799,-0.010799,-0.00707,-0.00707,302676483,500,305374254,498,,
19620118,0.000887,0.000879,0.000443,0.000431,302942630,500,302676483,499,,
19620119,0.005678,0.005647,0.007556,0.007542,304595561,500,302885194,497,,
19620122,0.000195,0.000195,-0.001472,-0.001472,303848965,500,303734053,496,,
19620123,-0.007218,-0.007279,-0.005454,-0.005532,302444306,500,303770225,497,,
19620124,0.00235,0.002347,-0.001017,-0.001049,303234922,500,302444306,498,,
19620125,-0.001305,-0.00137,0.000282,0.000246,302793921,500,303209220,498,,
19620126,-0.003297,-0.003322,-0.002064,-0.002116,301813652,500,302793921,498,,
19620129,-0.002907,-0.002952,-0.002499,-0.002622,300624509,500,301514638,498,,
19620130,0.003983,0.003685,0.004916,0.00475,301951080,500,300539065,497,,
19620131,0.010198,0.009833,0.007258,0.007116,305005515,500,301951080,498,,
19620201,0.006259,0.006258,0.004385,0.004367,306757648,500,304849992,495,,
19620202,0.007751,0.007697,0.005198,0.005128,309145813,500,306746046,494,,
19620205,0.001271,0.001188,0.001539,0.001455,309524560,500,309145813,496,,
19620206,0.001876,0.00118,0.002936,0.002439,309889936,500,309524560,497,,
19620207,0.007493,0.006602,0.005944,0.00582,312053683,501,310007122,498,,
19620208,0.001981,0.001921,0.002477,0.002371,312653206,500,312053683,498,,
19620209,-0.00118,-0.001366,-0.00114,-0.001483,310928494,500,311353766,496,,
19620212,-0.000275,-0.000275,-0.000069,-0.000069,312136272,500,310928494,496,,
19620213,0.00017,-0.000009,0.001775,0.001376,312133390,500,312136272,498,,
19620214,-0.0004,-0.000481,-0.000382,-0.000517,312185571,501,312335836,499,,
19620215,0.004527,0.004413,0.004064,0.003941,312948497,500,311573391,498,,
19620216,-0.002106,-0.002153,-0.000701,-0.000785,312886820,500,312948497,498,,
19620219,-0.002074,-0.002309,-0.002342,-0.002621,312152716,500,312875013,498,,
19620220,0.003957,0.003869,0.002527,0.002419,313372331,500,312152716,498,,
19620221,-0.004681,-0.004964,-0.004607,-0.004688,311816854,500,313372331,499,,
19620223,-0.002095,-0.002177,-0.003287,-0.003502,311138098,500,311816854,499,,
19620226,-0.005138,-0.00603,-0.005247,-0.00573,309251649,500,311127724,498,,
19620227,0.001955,0.001751,0.001262,0.00092,309485979,500,308935078,497,,
19620228,0.001296,0.001104,0.00078,0.000507,310141559,500,309485979,498,,
19620301,0.003534,0.003514,0.002719,0.002679,311018356,500,309929239,497,,
19620302,-0.000602,-0.000605,0.001719,0.00168,308845888,500,308819283,493,,
19620305,-0.002055,-0.002186,-0.002718,-0.002801,310380157,500,308845888,495,,
19620306,-0.002981,-0.003207,-0.00274,-0.003381,307741008,500,308731069,495,,
19620307,-0.000884,-0.00107,-0.002135,-0.002422,308588453,500,307291120,494,,
19620308,0.007287,0.007266,0.00594,0.005903,311286423,500,308588453,498,,
19620309,0.003121,0.003087,0.002974,0.002926,311778093,500,310818473,497,,
19620312,0.000073,-0.00004,-0.00006,-0.000327,312215873,500,311760268,496,,
19620313,0.003146,0.002918,0.003247,0.002925,312840581,500,311912862,497,,
19620314,0.00436,0.004331,0.002503,0.002393,314492790,500,312840581,498,,
19620315,0.001784,0.001733,0.000203,0.000119,315037902,500,314492790,499,,
19620316,-0.00101,-0.001011,-0.000857,-0.000872,314719433,500,315037902,499,,
19620319,-0.001596,-0.001648,-0.001218,-0.001317,314200706,500,314719433,499,,
19620320,-0.002631,-0.002699,-0.001939,-0.002036,313348752,500,314196663,498,,
19620321,-0.002114,-0.002119,-0.002094,-0.002114,312680591,500,313340349,497,,
19620322,-0.001598,-0.001598,-0.00096,-0.00096,311615103,500,312105271,497,,
19620323,0.000969,0.000969,-0.00007,-0.00007,312269811,500,311400111,496,,
19620326,-0.007958,-0.007983,-0.006297,-0.006316,308340105,500,310606104,492,,
19620327,-0.002584,-0.002646,-0.002806,-0.002951,309184464,500,308340105,494,,
19620328,0.005059,0.005039,0.004397,0.004348,310730381,500,309172514,498,,
19620329,-0.000443,-0.000448,-0.000261,-0.000273,310231703,500,310358591,497,,
19620330,-0.006516,-0.00653,-0.00703,-0.007052,308573699,500,310231703,498,,
19620402,-0.002685,-0.002736,-0.004601,-0.004632,307640460,500,308495758,498,,
19620403,-0.008013,-0.008068,-0.008127,-0.008193,305235041,500,307640460,498,,
19620404,-0.005005,-0.005028,-0.00478,-0.004839,302063062,500,303589642,497,,
19620405,0.006332,0.00629,0.00418,0.004087,305640360,500,302063062,497,,
19620406,-0.001156,-0.001156,0.000409,0.000409,304453025,500,304805235,498,,
19620409,-0.007682,-0.007682,-0.010431,-0.010431,302951492,500,304453025,498,,
19620410,0.00369,0.003637,0.002775,0.002662,303994072,500,302892456,497,,
19620411,-0.002332,-0.002375,-0.000015,-0.000093,303330316,500,303994072,497,,
19620412,-0.010107,-0.010107,-0.010391,-0.010391,300264493,500,303330316,499,,
19620413,0.002103,0.002094,0.001155,0.001131,300549534,500,299921398,498,,
19620416,-0.003937,-0.004151,-0.003667,-0.003881,299644972,500,300549534,498,,
19620417,0.005283,0.005231,0.002948,0.002918,301186928,500,299619615,498,,
19620418,0.005325,0.005325,0.006391,0.006391,302816270,500,301186928,498,,
19620419,0.004529,0.004529,0.003686,0.003686,304187647,500,302816270,499,,
19620423,-0.000766,-0.000766,-0.002233,-0.002233,303954715,500,304187647,499,,
19620424,-0.001109,-0.00117,-0.001008,-0.00111,303598953,500,303954715,499,,
19620425,-0.011371,-0.011397,-0.011091,-0.011155,300158066,501,303618431,500,,
19620426,-0.009104,-0.009173,-0.010114,-0.010221,297338787,500,300091359,498,,
19620427,-0.011275,-0.01129,-0.006716,-0.006737,293992739,500,297338787,498,,
19620430,-0.016112,-0.016112,-0.017021,-0.017021,289255920,500,293992739,499,,
19620501,0.008282,0.007755,0.009149,0.008822,291499073,500,289255920,499,,
19620502,0.004474,0.003972,0.006494,0.006345,292600533,500,291442824,498,,
